Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: Z:\POISSONSUPERFISH\SF7.EXE
SF.INI file: Z:\tmp\psf\e9be9084-f82c-4f01-8db9-825e5981f989\SF.INI 11-05-2020   2:53:34
Solution file Z:\TMP\PSF\E9BE9084-F82C-4F01-8DB9-825E5981F989\SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35.
Memory used for SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35 arrays:       8.857 M
Reading keyword commands and data from file:
SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (50,0.0)
(Zmax,Rmax) = (70,3)
Z and R increments:    99    19
EZERO computed by SFO =    0.79521E+07 MV/m
Interpolated fields normalized to E0 =    0.79521E+07 MV/m

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   58.8889       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.0909       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.2929       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4949       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.6970       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.8990       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.1010       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.3030       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.5051       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.7071       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.9091       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.1111       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.3131       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.5152       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.7172       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.9192       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.1212       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.3232       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.5253       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.7273       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.9293       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.1313       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.3333       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.5354       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.7374       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.9394       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.1414       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.3434       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.5455       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.7475       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.9495       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.1515       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.3535       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.5556       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.7576       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.9596       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.1616       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.3636       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.5657       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.7677       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.9697       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.1717       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.3737       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.5758       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.7778       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.9798       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.1818       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.3838       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.5859       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.7879       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.9899       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.1919       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.3939       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.5960       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.7980       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   70.0000       2.68421      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.0000       2.84211      3.220175E+01  3.481354E+00  3.238939E+01  4.428409E+03
   50.2020       2.84211      3.158509E+01  3.436487E+00  3.177149E+01  4.360132E+03
   50.4040       2.84211      3.099523E+01  3.387026E+00  3.117974E+01  4.292762E+03
   50.6061       2.84211      3.043126E+01  3.330501E+00  3.061297E+01  4.226427E+03
   50.8081       2.84211      2.989139E+01  3.268436E+00  3.006955E+01  4.161257E+03
   51.0101       2.84211      2.937434E+01  3.200914E+00  2.954822E+01  4.097368E+03
   51.2121       2.84211      2.887893E+01  3.128769E+00  2.904792E+01  4.034860E+03
   51.4141       2.84211      2.840410E+01  3.052868E+00  2.856769E+01  3.973814E+03
   51.6162       2.84211      2.794894E+01  2.974086E+00  2.810673E+01  3.914298E+03
   51.8182       2.84211      2.751262E+01  2.893287E+00  2.766434E+01  3.856358E+03
   52.0202       2.84211      2.709453E+01  2.811258E+00  2.723998E+01  3.800028E+03
   52.2222       2.84211      2.669397E+01  2.728929E+00  2.683309E+01  3.745321E+03
   52.4242       2.84211      2.631040E+01  2.646937E+00  2.644322E+01  3.692238E+03
   52.6263       2.84211      2.594345E+01  2.566069E+00  2.607005E+01  3.640764E+03
   52.8283       2.84211      2.559275E+01  2.487056E+00  2.571331E+01  3.590871E+03
   53.0303       2.84211      2.525838E+01  2.409102E+00  2.537301E+01  3.542529E+03
   53.2323       2.84211      2.493997E+01  2.337739E+00  2.504929E+01  3.495659E+03
   53.4343       2.84211      2.463669E+01  2.268667E+00  2.474092E+01  3.450182E+03
   53.6364       2.84211      2.434955E+01  2.204725E+00  2.444916E+01  3.406028E+03
   53.8384       2.84211      2.407812E+01  2.146257E+00  2.417359E+01  3.363090E+03
   54.0404       2.84211      2.382320E+01  2.093954E+00  2.391505E+01  3.321239E+03
   54.2424       2.84211      2.358584E+01  2.049831E+00  2.367475E+01  3.280351E+03
   54.4444       2.84211      2.336628E+01  2.013961E+00  2.345291E+01  3.240264E+03
   54.6465       2.84211      2.316713E+01  1.987045E+00  2.325218E+01  3.200783E+03
   54.8485       2.84211      2.299078E+01  1.971785E+00  2.307518E+01  3.161736E+03
   55.0505       2.84211      2.283921E+01  1.967822E+00  2.292383E+01  3.122895E+03
   55.2525       2.84211      2.272013E+01  1.974410E+00  2.280576E+01  3.084003E+03
   55.4545       2.84211      2.263911E+01  1.994732E+00  2.272682E+01  3.044862E+03
   55.6566       2.84211      2.260832E+01  2.022436E+00  2.269860E+01  3.005281E+03
   55.8586       2.84211      2.263632E+01  2.053556E+00  2.272928E+01  2.964980E+03
   56.0606       2.84211      2.275166E+01  2.077924E+00  2.284635E+01  2.924141E+03
   56.2626       2.84211      2.297032E+01  2.049397E+00  2.306156E+01  2.883225E+03
   56.4646       2.84211      2.334127E+01  1.918933E+00  2.342002E+01  2.843439E+03
   56.6667       2.84211      2.382175E+01  1.536332E+00  2.387124E+01  2.808208E+03
   56.8687       2.84211      2.426319E+01  8.487654E-01  2.427803E+01  2.784289E+03
   57.0707       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2727       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.4747       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.6768       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.8788       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.0808       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.2828       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.4848       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.6869       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.8889       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.0909       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.2929       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4949       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.6970       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.8990       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.1010       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.3030       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.5051       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.7071       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.9091       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.1111       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.3131       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.5152       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.7172       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.9192       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.1212       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.3232       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.5253       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.7273       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.9293       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.1313       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.3333       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.5354       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.7374       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.9394       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.1414       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.3434       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.5455       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.7475       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.9495       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.1515       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.3535       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.5556       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.7576       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.9596       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.1616       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.3636       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.5657       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.7677       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.9697       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.1717       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.3737       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.5758       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.7778       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.9798       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.1818       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.3838       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.5859       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.7879       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.9899       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.1919       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.3939       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.5960       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.7980       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   70.0000       2.84211      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.0000       3.00000      3.215460E+01  3.779676E+00  3.237598E+01  4.678957E+03
   50.2020       3.00000      3.153273E+01  3.716444E+00  3.175098E+01  4.604969E+03
   50.4040       3.00000      3.093797E+01  3.649284E+00  3.115245E+01  4.532244E+03
   50.6061       3.00000      3.036957E+01  3.576778E+00  3.057947E+01  4.460888E+03
   50.8081       3.00000      2.982577E+01  3.499908E+00  3.003042E+01  4.391002E+03
   51.0101       3.00000      2.930537E+01  3.418804E+00  2.950412E+01  4.322677E+03
   51.2121       3.00000      2.880723E+01  3.334160E+00  2.899953E+01  4.255990E+03
   51.4141       3.00000      2.833029E+01  3.246707E+00  2.851572E+01  4.191004E+03
   51.6162       3.00000      2.787363E+01  3.157184E+00  2.805186E+01  4.127766E+03
   51.8182       3.00000      2.743644E+01  3.066325E+00  2.760726E+01  4.066311E+03
   52.0202       3.00000      2.701805E+01  2.974764E+00  2.718132E+01  4.006658E+03
   52.2222       3.00000      2.661777E+01  2.883439E+00  2.677349E+01  3.948811E+03
   52.4242       3.00000      2.623503E+01  2.792753E+00  2.638326E+01  3.892764E+03
   52.6263       3.00000      2.586943E+01  2.703438E+00  2.601031E+01  3.838494E+03
   52.8283       3.00000      2.552061E+01  2.616125E+00  2.565435E+01  3.785970E+03
   53.0303       3.00000      2.518857E+01  2.529702E+00  2.531528E+01  3.735163E+03
   53.2323       3.00000      2.487315E+01  2.450126E+00  2.499353E+01  3.685991E+03
   53.4343       3.00000      2.457328E+01  2.372627E+00  2.468756E+01  3.638376E+03
   53.6364       3.00000      2.429016E+01  2.299689E+00  2.439878E+01  3.592258E+03
   53.8384       3.00000      2.402334E+01  2.231662E+00  2.412677E+01  3.547536E+03
   54.0404       3.00000      2.377356E+01  2.169256E+00  2.387232E+01  3.504096E+03
   54.2424       3.00000      2.354202E+01  2.113620E+00  2.363671E+01  3.461832E+03
   54.4444       3.00000      2.332891E+01  2.064742E+00  2.342010E+01  3.420606E+03
   54.6465       3.00000      2.313674E+01  2.023228E+00  2.322503E+01  3.380262E+03
   54.8485       3.00000      2.296781E+01  1.990107E+00  2.305386E+01  3.340667E+03
   55.0505       3.00000      2.282388E+01  1.964700E+00  2.290828E+01  3.301658E+03
   55.2525       3.00000      2.271188E+01  1.945694E+00  2.279507E+01  3.263067E+03
   55.4545       3.00000      2.263617E+01  1.932890E+00  2.271855E+01  3.224796E+03
   55.6566       3.00000      2.260229E+01  1.918826E+00  2.268359E+01  3.186762E+03
   55.8586       3.00000      2.262803E+01  1.898590E+00  2.270754E+01  3.149024E+03
   56.0606       3.00000      2.271918E+01  1.856009E+00  2.279486E+01  3.111860E+03
   56.2626       3.00000      2.288391E+01  1.754180E+00  2.295104E+01  3.076049E+03
   56.4646       3.00000      2.313374E+01  1.550962E+00  2.318567E+01  3.042960E+03
   56.6667       3.00000      2.340911E+01  1.167307E+00  2.343820E+01  3.015373E+03
   56.8687       3.00000      2.362486E+01  6.237691E-01  2.363309E+01  2.997545E+03
   57.0707       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2727       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.4747       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.6768       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.8788       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.0808       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.2828       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.4848       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.6869       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.8889       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.0909       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.2929       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4949       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.6970       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.8990       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.1010       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.3030       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.5051       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.7071       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.9091       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.1111       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.3131       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.5152       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.7172       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.9192       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.1212       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.3232       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.5253       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.7273       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.9293       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.1313       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.3333       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.5354       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.7374       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.9394       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.1414       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.3434       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.5455       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.7475       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.9495       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.1515       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.3535       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.5556       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.7576       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.9596       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.1616       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.3636       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.5657       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.7677       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.9697       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.1717       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.3737       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.5758       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.7778       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.9798       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.1818       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.3838       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.5859       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.7879       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.9899       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.1919       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.3939       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.5960       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.7980       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   70.0000       3.00000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00

File RFFLD.QKP is a Quikplot input file for viewing Parmela fields Ez and Er/r.

Stored-energy and magnetic-flux integrals for the rectangular area bounded by:
 Z1 = 50 cm   Z2 = 70 cm
 R1 =10.0 cm   R2 = 3 cm

Power and stored energy integrals use interpolated fields at triangle center.

     -----Electric Fields and Materials----------    -----Magnetic Fields and Materials------------------------  Total
 M   Re(eps)     Im(eps)       U(J)      Power(W)    Re(mu)      Im(mu)        U(J)      Power(W)   Flux(Weber)  Power(W)
 1  1.0000E+00  0.0000E+00  5.8073E-01  0.0000E+00  1.0000E+00  0.0000E+00  8.5079E-04  0.0000E+00  4.9362E-04  0.0000E+00

File SWIFEL1.T7 contains rf field data for the Parmela CField line.
